age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,balance_per_age,balance_log,balance_positive,balance_category,campaign_intensity,total_contacts,is_first_campaign,contacted_before,pdays_normalized,recent_contact,month_num,month_sin,month_cos,quarter,has_debt,debt_count,prev_success,duration_per_contact,Cluster,deposit_numeric
30,admin.,married,secondary,no,521,yes,no,cellular,19,nov,648,1,-1,0,unknown,no,16.806451612903224,8.905172985183382,1,medium,1.0,1,1,0,855,0,11,-0.5000000000000004,0.8660254037844384,Q4,1,1,0,324.0,2,0
45,entrepreneur,married,primary,no,5315,yes,yes,cellular,15,may,262,2,-1,0,unknown,no,115.54347826086956,9.406236048797256,1,very_high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,87.33333333333333,3,0
54,management,married,secondary,no,1660,no,no,cellular,20,nov,337,3,-1,0,unknown,no,30.181818181818183,9.048879705849558,1,high,3.0,3,1,0,855,0,11,-0.5000000000000004,0.8660254037844384,Q4,0,0,0,84.25,2,0
44,self-employed,married,unknown,no,163,yes,no,cellular,12,aug,44,1,100,3,success,no,3.6222222222222222,8.855378246041125,1,medium,0.25,4,0,1,100,0,8,-0.8660254037844385,-0.5000000000000004,Q3,1,1,1,22.0,4,0
35,entrepreneur,married,secondary,no,1163,yes,no,unknown,20,may,284,1,-1,0,unknown,no,32.30555555555556,8.988695696785708,1,high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,142.0,1,0
34,technician,single,tertiary,no,122,no,no,unknown,27,may,73,5,-1,0,unknown,no,3.4857142857142858,8.849513965486398,1,low,5.0,5,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,0,0,0,12.166666666666666,1,0
22,student,single,unknown,no,1,no,no,telephone,15,jun,263,4,-1,0,unknown,no,0.043478260869565216,8.83200393125627,1,low,4.0,4,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,0,0,0,52.6,1,0
65,retired,married,primary,no,493,no,no,cellular,16,oct,622,1,182,1,failure,no,7.46969696969697,8.90136656405678,1,medium,0.5,2,0,1,182,0,10,-0.8660254037844386,0.5000000000000001,Q4,0,0,0,311.0,2,0
49,management,married,unknown,no,0,no,no,cellular,19,nov,99,2,-1,0,unknown,no,0.0,8.831857935197906,0,low,2.0,2,1,0,855,0,11,-0.5000000000000004,0.8660254037844384,Q4,0,0,0,33.0,2,0
38,management,single,unknown,no,715,yes,no,cellular,2,apr,951,1,132,3,failure,no,18.333333333333332,8.931155429778348,1,high,0.25,4,0,1,132,0,4,0.8660254037844387,-0.4999999999999998,Q2,1,1,0,475.5,0,0
28,technician,single,tertiary,no,558,yes,no,cellular,15,may,300,1,-1,0,unknown,no,19.24137931034483,8.91018077801329,1,high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,150.0,1,0
33,technician,married,tertiary,no,16992,yes,no,unknown,29,may,58,1,-1,0,unknown,no,499.7647058823529,10.079162066608289,1,very_high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,29.0,3,0
34,management,married,tertiary,no,179,yes,no,cellular,20,nov,184,1,-1,0,unknown,no,5.114285714285714,8.857657449306988,1,medium,1.0,1,1,0,855,0,11,-0.5000000000000004,0.8660254037844384,Q4,1,1,0,92.0,2,0
26,student,single,unknown,no,198,no,no,cellular,5,feb,161,1,-1,0,unknown,no,7.333333333333333,8.860357273327022,1,medium,1.0,1,1,0,855,0,2,0.8660254037844386,0.5000000000000001,Q1,0,0,0,80.5,1,0
37,blue-collar,married,primary,no,152,yes,no,cellular,17,apr,252,2,-1,0,unknown,no,4.0,8.853808274977197,1,medium,2.0,2,1,0,855,0,4,0.8660254037844387,-0.4999999999999998,Q2,1,1,0,84.0,1,0
40,blue-collar,married,primary,no,2805,yes,no,cellular,14,may,173,6,353,23,failure,no,68.41463414634147,9.175127616220438,1,very_high,0.25,29,0,1,353,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,24.714285714285715,1,0
28,services,single,secondary,no,6332,yes,no,telephone,7,may,149,1,343,4,failure,no,218.3448275862069,9.486531677712465,1,very_high,0.2,5,0,1,343,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,74.5,3,0
31,technician,married,secondary,no,2420,yes,no,cellular,19,nov,166,1,-1,0,unknown,no,75.625,9.134430777875833,1,very_high,1.0,1,1,0,855,0,11,-0.5000000000000004,0.8660254037844384,Q4,1,1,0,83.0,2,0
42,management,married,secondary,no,580,no,no,cellular,22,aug,67,2,-1,0,unknown,no,13.488372093023257,8.913146539151807,1,high,2.0,2,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,22.333333333333332,4,0
34,technician,divorced,secondary,no,259,no,no,cellular,11,aug,316,2,-1,0,unknown,no,7.4,8.868976189274543,1,medium,2.0,2,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,105.33333333333333,4,0
34,services,married,secondary,no,-451,yes,yes,cellular,23,jul,498,1,-1,0,unknown,no,-12.885714285714286,8.763740720509464,0,low,1.0,1,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,2,0,249.0,4,0
53,management,married,tertiary,no,261,no,no,cellular,19,aug,100,2,-1,0,unknown,no,4.833333333333333,8.869257522797287,1,medium,2.0,2,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,33.333333333333336,4,0
55,entrepreneur,married,tertiary,no,323,yes,yes,cellular,13,may,200,1,-1,0,unknown,no,5.767857142857143,8.877939834725023,1,medium,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,100.0,1,0
51,entrepreneur,single,tertiary,no,0,no,no,cellular,30,jan,643,1,-1,0,unknown,no,0.0,8.831857935197906,0,low,1.0,1,1,0,855,0,1,0.49999999999999994,0.8660254037844387,Q1,0,0,0,321.5,2,0
58,retired,married,secondary,no,235,no,no,cellular,27,aug,88,4,-1,0,unknown,no,3.983050847457627,8.865593998902725,1,medium,4.0,4,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,17.6,4,0
35,blue-collar,married,primary,no,526,yes,no,cellular,2,feb,914,2,-1,0,unknown,no,14.61111111111111,8.905851181208021,1,medium,2.0,2,1,0,855,0,2,0.8660254037844386,0.5000000000000001,Q1,1,1,0,304.6666666666667,1,0
35,blue-collar,married,primary,no,4366,yes,no,unknown,28,may,173,3,-1,0,unknown,no,121.27777777777777,9.32500744695431,1,very_high,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,43.25,3,0
31,technician,married,tertiary,no,0,yes,yes,unknown,13,may,164,2,-1,0,unknown,no,0.0,8.831857935197906,0,low,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,54.666666666666664,1,0
32,student,married,secondary,no,833,yes,no,telephone,2,nov,227,5,164,3,other,no,25.242424242424242,8.94663520890585,1,high,1.25,8,0,1,164,0,11,-0.5000000000000004,0.8660254037844384,Q4,1,1,0,37.833333333333336,2,0
59,retired,married,primary,yes,-13,no,no,cellular,11,aug,77,1,-1,0,unknown,no,-0.21666666666666667,8.829958044235482,0,low,1.0,1,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,38.5,4,0
50,management,divorced,tertiary,no,405,no,no,cellular,2,apr,82,6,-1,0,unknown,no,7.9411764705882355,8.889308319842847,1,medium,6.0,6,1,0,855,0,4,0.8660254037844387,-0.4999999999999998,Q2,0,0,0,11.714285714285714,1,0
37,blue-collar,married,primary,no,3517,yes,no,unknown,23,may,445,1,-1,0,unknown,no,92.55263157894737,9.246286498749653,1,very_high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,222.5,3,0
30,services,married,secondary,no,699,yes,no,unknown,29,may,544,1,-1,0,unknown,no,22.548387096774192,8.92903790648844,1,high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,272.0,1,0
41,blue-collar,married,primary,no,943,yes,no,unknown,29,may,242,3,-1,0,unknown,no,22.452380952380953,8.960852845322371,1,high,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,60.5,1,0
43,blue-collar,married,primary,no,794,yes,no,cellular,13,may,38,3,-1,0,unknown,no,18.045454545454547,8.941545475242885,1,high,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,9.5,1,0
34,blue-collar,married,primary,no,503,yes,no,unknown,26,may,120,2,-1,0,unknown,no,14.371428571428572,8.902727664035522,1,medium,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,40.0,1,0
42,management,married,tertiary,no,-700,yes,no,unknown,14,may,110,1,-1,0,unknown,no,-16.27906976744186,8.724044745953469,0,low,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,55.0,1,0
33,management,married,tertiary,no,644,no,no,cellular,11,aug,99,2,-1,0,unknown,no,18.941176470588236,8.92172453036431,1,high,2.0,2,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,33.0,4,0
26,services,single,secondary,no,335,no,no,telephone,29,jan,393,2,-1,0,unknown,no,12.407407407407407,8.879611609982035,1,medium,2.0,2,1,0,855,0,1,0.49999999999999994,0.8660254037844387,Q1,0,0,0,131.0,2,0
32,technician,single,secondary,no,719,yes,no,unknown,28,may,79,6,-1,0,unknown,no,21.78787878787879,8.931684110731714,1,high,6.0,6,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,11.285714285714286,1,0
41,management,married,tertiary,no,-195,no,yes,cellular,20,nov,112,1,-1,0,unknown,no,-4.642857142857143,8.802973456578423,0,low,1.0,1,1,0,855,0,11,-0.5000000000000004,0.8660254037844384,Q4,1,1,0,56.0,2,0
49,technician,divorced,secondary,no,972,no,no,cellular,16,nov,104,3,175,2,failure,no,19.44,8.964567702601611,1,high,1.0,5,0,1,175,0,11,-0.5000000000000004,0.8660254037844384,Q4,0,0,0,26.0,2,0
51,blue-collar,married,primary,no,5050,no,yes,unknown,16,jun,75,7,-1,0,unknown,no,97.11538461538461,9.384209641955154,1,very_high,7.0,7,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,9.375,3,0
43,blue-collar,married,primary,no,232,no,yes,cellular,15,may,45,1,-1,0,unknown,no,5.2727272727272725,8.865170419651774,1,medium,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,22.5,1,0
45,services,married,primary,no,2406,yes,yes,cellular,20,apr,108,2,-1,0,unknown,no,52.30434782608695,9.132919225007598,1,very_high,2.0,2,1,0,855,0,4,0.8660254037844387,-0.4999999999999998,Q2,1,2,0,36.0,1,0
42,entrepreneur,married,secondary,no,324,yes,no,cellular,15,jul,528,3,-1,0,unknown,no,7.534883720930233,8.878079256126435,1,medium,3.0,3,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,132.0,4,0
37,blue-collar,married,secondary,no,168,yes,no,cellular,17,apr,266,2,-1,0,unknown,no,4.421052631578948,8.85609105525229,1,medium,2.0,2,1,0,855,0,4,0.8660254037844387,-0.4999999999999998,Q2,1,1,0,88.66666666666667,1,0
59,retired,married,secondary,no,374,no,no,cellular,29,aug,272,2,-1,0,unknown,no,6.233333333333333,8.885025658050846,1,medium,2.0,2,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,90.66666666666667,4,0
31,services,single,secondary,no,658,no,no,cellular,22,may,100,1,-1,0,unknown,no,20.5625,8.923591197573002,1,high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,0,0,0,50.0,1,0
22,admin.,single,secondary,no,-1,yes,no,unknown,9,may,136,1,-1,0,unknown,no,-0.043478260869565216,8.831711917821577,0,low,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,68.0,1,0
30,self-employed,single,secondary,no,280,no,no,telephone,5,may,92,3,-1,0,unknown,no,9.03225806451613,8.871926251117628,1,medium,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,0,0,0,23.0,1,0
52,admin.,divorced,unknown,no,0,no,no,cellular,26,aug,168,4,-1,0,unknown,no,0.0,8.831857935197906,0,low,4.0,4,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,33.6,4,0
50,self-employed,married,primary,no,0,no,no,cellular,22,aug,125,4,-1,0,unknown,no,0.0,8.831857935197906,0,low,4.0,4,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,25.0,4,0
34,admin.,married,secondary,no,2064,yes,no,unknown,26,may,165,2,-1,0,unknown,no,58.97142857142857,9.095266164130717,1,very_high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,55.0,1,0
30,blue-collar,married,secondary,no,128,yes,no,unknown,14,may,273,1,-1,0,unknown,no,4.129032258064516,8.850374303939237,1,medium,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,136.5,1,0
56,blue-collar,married,primary,no,0,yes,no,cellular,17,jul,82,1,-1,0,unknown,no,0.0,8.831857935197906,0,low,1.0,1,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,41.0,4,0
31,technician,single,secondary,no,863,yes,no,cellular,3,feb,146,1,263,5,success,no,26.96875,8.950532836290382,1,high,0.16666666666666666,6,0,1,263,0,2,0.8660254037844386,0.5000000000000001,Q1,1,1,1,73.0,1,0
51,admin.,married,secondary,no,50,no,no,cellular,26,aug,178,2,-1,0,unknown,no,0.9615384615384616,8.839131752546109,1,low,2.0,2,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,59.333333333333336,4,0
33,services,single,secondary,no,187,yes,no,cellular,20,apr,168,3,326,1,failure,no,5.5,8.85879510585745,1,medium,1.5,4,0,1,326,0,4,0.8660254037844387,-0.4999999999999998,Q2,1,1,0,42.0,1,0
47,blue-collar,married,secondary,yes,-614,yes,no,unknown,26,may,118,2,-1,0,unknown,no,-12.791666666666666,8.737933858114136,0,low,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,39.333333333333336,1,0
46,technician,married,tertiary,no,841,yes,no,unknown,6,may,158,1,-1,0,unknown,no,17.893617021276597,8.94767606249969,1,high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,79.0,1,0
44,services,divorced,secondary,no,206,yes,no,cellular,14,may,78,1,365,1,failure,no,4.5777777777777775,8.861491864286915,1,medium,0.5,2,0,1,365,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,39.0,1,0
51,blue-collar,married,secondary,no,984,yes,no,telephone,7,apr,353,4,-1,0,unknown,no,18.923076923076923,8.96610085736724,1,high,4.0,4,1,0,855,0,4,0.8660254037844387,-0.4999999999999998,Q2,1,1,0,70.6,1,0
39,technician,single,secondary,no,201,no,yes,unknown,6,jun,148,4,-1,0,unknown,no,5.025,8.860782895806315,1,medium,4.0,4,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,29.6,1,0
41,technician,married,tertiary,no,585,yes,no,telephone,20,apr,60,1,-1,0,unknown,no,13.928571428571429,8.913819350857198,1,high,1.0,1,1,0,855,0,4,0.8660254037844387,-0.4999999999999998,Q2,1,1,0,30.0,1,0
33,management,single,tertiary,no,8514,no,no,cellular,20,aug,131,1,-1,0,unknown,no,250.41176470588235,9.63971730013066,1,very_high,1.0,1,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,65.5,3,0
31,admin.,married,secondary,no,728,yes,yes,cellular,15,may,152,1,352,4,failure,no,22.75,8.932872621931374,1,high,0.2,5,0,1,352,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,76.0,1,0
60,entrepreneur,divorced,secondary,no,80,yes,no,unknown,15,may,397,1,-1,0,unknown,no,1.3114754098360655,8.843470781627381,1,low,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,198.5,1,0
34,technician,married,secondary,no,1246,no,no,unknown,28,may,88,3,-1,0,unknown,no,35.6,8.999001866111735,1,high,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,0,0,0,22.0,1,0
58,services,married,secondary,no,818,no,no,cellular,22,aug,283,1,-1,0,unknown,no,13.864406779661017,8.944680683558895,1,high,1.0,1,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,141.5,4,0
36,admin.,single,unknown,no,1815,no,no,unknown,5,jun,387,1,-1,0,unknown,no,49.054054054054056,9.066931788680826,1,very_high,1.0,1,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,0,0,0,193.5,1,0
42,technician,married,secondary,no,0,no,no,cellular,30,jul,351,2,-1,0,unknown,no,0.0,8.831857935197906,0,low,2.0,2,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,0,0,0,117.0,4,0
44,services,divorced,secondary,no,210,no,yes,unknown,12,may,111,2,-1,0,unknown,no,4.666666666666667,8.862058677395472,1,medium,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,37.0,1,0
31,services,married,secondary,no,71,yes,no,cellular,17,jul,740,2,-1,0,unknown,no,2.21875,8.842171048611716,1,low,2.0,2,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,246.66666666666666,4,0
51,blue-collar,married,primary,no,1869,no,no,unknown,17,jun,30,3,-1,0,unknown,no,35.94230769230769,9.073145132798338,1,very_high,3.0,3,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,0,0,0,7.5,4,0
59,admin.,married,primary,no,1040,no,no,telephone,31,jul,733,1,-1,0,unknown,no,17.333333333333332,8.97322466309509,1,high,1.0,1,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,0,0,0,366.5,4,0
33,admin.,married,secondary,no,920,no,no,cellular,13,aug,111,1,105,1,success,no,27.058823529411764,8.95789673495042,1,high,0.5,2,0,1,105,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,1,55.5,4,0
47,blue-collar,married,secondary,no,668,yes,no,cellular,4,may,230,6,354,2,success,no,13.916666666666666,8.924922401177469,1,high,2.0,8,0,1,354,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,1,32.857142857142854,1,0
43,management,divorced,tertiary,no,36,no,no,cellular,13,feb,61,1,193,1,failure,no,0.8181818181818182,8.837100411162755,1,low,0.5,2,0,1,193,0,2,0.8660254037844386,0.5000000000000001,Q1,0,0,0,30.5,1,0
44,housemaid,married,primary,yes,-972,yes,yes,unknown,16,may,114,2,-1,0,unknown,no,-21.6,8.678801706612651,0,low,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,38.0,1,0
29,admin.,single,secondary,no,382,yes,no,unknown,12,may,460,1,-1,0,unknown,no,12.733333333333333,8.886132618174951,1,medium,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,230.0,1,0
30,admin.,married,secondary,no,-170,yes,yes,unknown,26,may,130,1,-1,0,unknown,no,-5.483870967741935,8.806723554725636,0,low,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,65.0,1,0
43,management,married,unknown,no,5172,yes,no,unknown,29,may,57,3,-1,0,unknown,no,117.54545454545455,9.394410399304254,1,very_high,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,14.25,3,0
53,technician,single,tertiary,no,1,no,no,cellular,21,aug,190,1,-1,0,unknown,no,0.018518518518518517,8.83200393125627,1,low,1.0,1,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,95.0,4,0
46,blue-collar,married,secondary,no,922,yes,no,telephone,18,nov,296,2,-1,0,unknown,no,19.617021276595743,8.958154135209242,1,high,2.0,2,1,0,855,0,11,-0.5000000000000004,0.8660254037844384,Q4,1,1,0,98.66666666666667,2,0
41,management,married,tertiary,no,3016,yes,no,cellular,14,jul,80,3,-1,0,unknown,no,71.80952380952381,9.196748418456716,1,very_high,3.0,3,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,20.0,4,0
44,blue-collar,married,primary,no,0,yes,no,cellular,30,jul,83,2,-1,0,unknown,no,0.0,8.831857935197906,0,low,2.0,2,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,27.666666666666668,4,0
38,management,married,tertiary,no,1101,yes,no,telephone,9,nov,43,1,-1,0,unknown,no,28.23076923076923,8.980927207648378,1,high,1.0,1,1,0,855,0,11,-0.5000000000000004,0.8660254037844384,Q4,1,1,0,21.5,2,0
43,management,divorced,tertiary,no,3578,no,no,cellular,29,jan,376,2,-1,0,unknown,no,81.31818181818181,9.252153874789594,1,very_high,2.0,2,1,0,855,0,1,0.49999999999999994,0.8660254037844387,Q1,0,0,0,125.33333333333333,2,0
41,blue-collar,married,primary,no,0,yes,yes,unknown,6,may,238,1,-1,0,unknown,no,0.0,8.831857935197906,0,low,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,119.0,1,0
44,blue-collar,married,secondary,no,0,yes,no,cellular,21,jul,90,1,-1,0,unknown,no,0.0,8.831857935197906,0,low,1.0,1,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,45.0,4,0
31,blue-collar,married,secondary,no,-190,yes,yes,cellular,8,may,299,3,-1,0,unknown,no,-5.9375,8.803724602110622,0,low,3.0,3,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,74.75,1,0
59,self-employed,married,tertiary,no,185,no,no,cellular,4,feb,283,1,-1,0,unknown,no,3.0833333333333335,8.858510813033927,1,medium,1.0,1,1,0,855,0,2,0.8660254037844386,0.5000000000000001,Q1,0,0,0,141.5,1,0
30,management,single,tertiary,no,156,yes,no,unknown,9,jun,174,9,-1,0,unknown,no,5.032258064516129,8.854379458771108,1,medium,9.0,9,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,17.4,1,0
35,blue-collar,married,secondary,no,503,yes,yes,unknown,9,may,57,2,-1,0,unknown,no,13.972222222222221,8.902727664035522,1,medium,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,2,0,19.0,1,0
57,retired,married,secondary,no,485,no,no,cellular,2,feb,79,2,187,2,failure,no,8.362068965517242,8.900276348631271,1,medium,0.6666666666666666,4,0,1,187,0,2,0.8660254037844386,0.5000000000000001,Q1,0,0,0,26.333333333333332,1,0
53,technician,divorced,secondary,no,392,yes,no,cellular,28,jan,70,1,245,1,failure,no,7.2592592592592595,8.88751459738882,1,medium,0.5,2,0,1,245,0,1,0.49999999999999994,0.8660254037844387,Q1,1,1,0,35.0,2,0
35,blue-collar,married,secondary,no,625,no,no,cellular,13,may,267,1,-1,0,unknown,no,17.36111111111111,8.91918561004543,1,high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,0,0,0,133.5,1,0
49,services,married,primary,no,468,no,no,cellular,5,aug,608,2,-1,0,unknown,no,9.36,8.89795568688403,1,medium,2.0,2,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,202.66666666666666,4,0
41,management,married,secondary,no,280,yes,no,cellular,2,jun,88,1,95,2,success,no,6.666666666666667,8.871926251117628,1,medium,0.3333333333333333,3,0,1,95,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,1,44.0,1,0
40,services,married,secondary,no,181,yes,no,unknown,16,may,370,1,-1,0,unknown,no,4.414634146341464,8.857941984804711,1,medium,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,185.0,1,0
57,admin.,married,unknown,no,1401,no,no,cellular,21,aug,91,22,-1,0,unknown,no,24.155172413793103,9.017968479328726,1,high,22.0,22,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,3.9565217391304346,4,0
38,management,married,unknown,no,1349,yes,no,unknown,6,may,100,1,-1,0,unknown,no,34.58974358974359,9.011645501064283,1,high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,50.0,1,0
49,services,married,primary,no,5737,yes,no,unknown,29,may,417,2,-1,0,unknown,no,114.74,9.440340364086879,1,very_high,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,139.0,3,0
38,management,married,tertiary,no,1187,yes,yes,cellular,2,feb,157,1,-1,0,unknown,no,30.435897435897434,8.991686725934825,1,high,1.0,1,1,0,855,0,2,0.8660254037844386,0.5000000000000001,Q1,1,2,0,78.5,1,0
26,admin.,married,secondary,no,5231,no,yes,cellular,17,jul,222,2,-1,0,unknown,no,193.74074074074073,9.399306471488806,1,very_high,2.0,2,1,0,855,0,7,-0.4999999999999997,-0.8660254037844388,Q3,1,1,0,74.0,3,0
34,admin.,married,secondary,no,3185,yes,no,unknown,13,may,520,1,-1,0,unknown,no,91.0,9.213734605044198,1,very_high,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,260.0,1,0
58,management,married,tertiary,no,3228,no,no,cellular,19,aug,58,2,-1,0,unknown,no,54.71186440677966,9.218010878280403,1,very_high,2.0,2,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,19.333333333333332,4,0
30,services,married,secondary,no,80,yes,no,unknown,8,may,185,2,-1,0,unknown,no,2.5806451612903225,8.843470781627381,1,low,2.0,2,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,1,1,0,61.666666666666664,1,0
52,blue-collar,divorced,primary,no,2800,no,no,unknown,19,jun,149,1,-1,0,unknown,no,52.83018867924528,9.174609562020384,1,very_high,1.0,1,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,0,0,0,74.5,3,0
30,technician,single,tertiary,no,10,no,no,cellular,26,aug,276,8,-1,0,unknown,no,0.3225806451612903,8.83331693749932,1,low,8.0,8,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,30.666666666666668,4,0
52,blue-collar,married,secondary,no,331,no,no,cellular,8,aug,84,4,-1,0,unknown,no,6.245283018867925,8.87905466204227,1,medium,4.0,4,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,0,0,0,16.8,4,0
34,entrepreneur,married,secondary,no,223,no,yes,cellular,11,aug,103,6,-1,0,unknown,no,6.371428571428571,8.863898604317479,1,medium,6.0,6,1,0,855,0,8,-0.8660254037844385,-0.5000000000000004,Q3,1,1,0,14.714285714285714,4,0
33,blue-collar,married,primary,no,0,no,no,cellular,8,may,174,1,-1,0,unknown,no,0.0,8.831857935197906,0,low,1.0,1,1,0,855,0,5,0.49999999999999994,-0.8660254037844387,Q2,0,0,0,87.0,1,0
34,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,76,1,69,2,failure,no,1.0,8.83695515733143,1,low,0.3333333333333333,3,0,1,69,0,10,-0.8660254037844386,0.5000000000000001,Q4,1,1,0,38.0,2,0
23,admin.,married,secondary,no,299,yes,no,unknown,19,jun,104,1,-1,0,unknown,no,12.458333333333334,8.87458787627932,1,medium,1.0,1,1,0,855,0,6,1.2246467991473532e-16,-1.0,Q2,1,1,0,52.0,1,0
